4 27 49167.6 0.14 1.444722 0
4 28 49165.9 0.16 1.446389 0
4 29 49158.8 0.15 1.448611 0
4 30 49146.7 0.14 1.450833 0
4 31 49135.8 0.15 1.452778 0
5 1 46521.6 7.80 1.523889 0
5 2 49349.7 0.97 1.526944 0
5 3 49328.9 0.22 1.529444 0
5 4 49320.5 0.24 1.532500 0
5 5 49320.7 0.23 1.535556 0
5 6 49317.0 0.23 1.538611 0
5 7 49304.8 0.16 1.542778 0
5 8 49290.7 0.14 1.546389 0
5 9 49282.3 0.20 1.548611 0
5 10 49272.4 0.20 1.551111 0
5 11 49259.9 0.22 1.553056 0
5 12 49258.6 0.21 1.555278 0
5 13 49253.4 0.21 1.557778 0
5 14 49258.9 0.19 1.559722 0
5 15 49248.2 0.17 1.561944 0
5 16 49241.2 0.16 1.563889 0
5 17 49236.5 0.17 1.565556 0
5 18 49231.7 0.15 1.568056 0
5 19 49224.1 0.16 1.570000 0
5 20 49218.2 0.23 1.573056 0
5 21 49211.4 0.20 1.575278 0
5 22 49205.5 0.19 1.577778 0
5 23 49197.1 0.24 1.582778 0
5 24 49190.1 0.20 1.584722 0
5 25 49179.9 0.18 1.587500 0
5 26 49173.2 0.22 1.589167 0
5 27 49164.5 0.12 1.591389 0
5 28 49158.4 0.14 1.593333 0
5 29 49143.9 0.14 1.595556 0
5 30 49123.7 0.14 1.597500 0
5 31 49093.2 0.13 1.601111 0
5 32 49781.6 1.54 1.657222 0
6 1 49750.5 1.56 1.676111 0
6 2 49243.5 0.33 1.680556 0
6 3 49314.6 0.16 1.683889 0
6 4 49327.4 0.15 1.687778 0
6 5 49327.5 0.19 1.696944 0
6 6 49319.4 0.14 1.700278 0
6 7 49312.6 0.15 1.703611 0
6 8 49303.2 0.14 1.709167 0
6 9 49299.2 0.14 1.711944 0
6 10 49295.0 0.15 1.714444 0
6 11 49281.0 0.15 1.716389 0
6 12 49264.2 0.14 1.718333 0
6 13 49250.5 0.13 1.720556 0
6 14 49245.5 0.14 1.724444 0
6 15 49242.0 0.14 1.726389 0
6 16 49238.0 0.13 1.728611 0
6 17 49234.1 0.13 1.730556 0
6 18 49229.5 0.13 1.732500 0
6 19 49224.7 0.14 1.734444 0
6 20 49219.4 0.13 1.737222 0
6 21 49214.0 0.12 1.739167 0
6 22 49205.8 0.13 1.741389 0
6 23 49199.7 0.15 1.743056 0
6 24 49189.7 0.13 1.745278 0
6 25 49181.4 0.13 1.748889 0
6 26 49171.6 0.19 1.757500 0
6 27 49164.9 0.19 1.761389 0
6 28 49148.7 0.14 1.763889 0
6 29 49135.4 0.13 1.765833 0
6 30 49111.3 0.14 1.768056 0
6 31 49056.2 0.14 1.770833 0
7 1 49321.5 1.16 1.860278 0
7 2 49345.4 0.16 1.862222 0
7 3 49325.5 0.14 1.863611 0
7 4 49326.1 0.15 1.865833 0
7 5 49323.9 0.14 1.868056 0
7 6 49322.3 0.14 1.870556 0
7 7 49318.7 0.14 1.873056 0
7 8 49317.0 0.24 1.875833 0
7 9 49300.8 0.16 1.878889 0
7 10 49293.8 0.14 1.880833 0
7 11 49288.8 0.16 1.882500 0
7 12 49278.1 0.15 1.884444 0
7 13 49260.5 0.14 1.886389 0
7 14 49246.2 0.14 1.888611 0
7 15 49239.2 0.17 1.890278 0
7 16 49232.6 0.16 1.892500 0
7 17 49227.4 0.14 1.894722 0
7 18 49223.1 0.13 1.896667 0
7 19 49218.1 0.12 1.898889 0
7 20 49215.4 0.13 1.901389 0
7 21 49209.4 0.13 1.903889 0
7 22 49204.6 0.13 1.906667 0
7 23 49201.8 0.13 1.908333 0
7 24 49199.4 0.13 1.911389 0
7 25 49194.6 0.14 1.916944 0
7 26 49184.0 0.15 1.920278 0
7 27 49171.4 0.13 1.922778 0
7 28 49158.6 0.13 1.925556 0
7 29 49139.9 0.14 1.927500 0
7 30 49126.1 0.13 1.929167 0
7 31 49086.2 0.13 1.931111 0
7 32 49063.3 0.14 1.938056 0
7 33 49049.8 0.17 1.941389 0
8 1 48203.0 2.78 2.021667 0
8 2 49354.0 0.27 2.024722 0
8 3 49346.0 0.17 2.028333 0
8 4 49348.0 0.20 2.030556 0
8 5 49345.9 0.21 2.032500 0
8 6 49331.5 0.22 2.035000 0
8 7 49319.3 0.16 2.036944 0
8 8 49311.8 0.15 2.038889 0
8 9 49308.1 0.15 2.041111 0
8 10 49300.1 0.16 2.042778 0
8 11 49286.7 0.15 2.044444 0
8 12 49279.2 0.14 2.045833 0
8 13 49268.2 0.15 2.048056 0
8 14 49257.8 0.15 2.049722 0
8 15 49248.9 0.14 2.051389 0
8 16 49234.0 0.16 2.053333 0
8 17 49224.1 0.13 2.055833 0
8 18 49220.5 0.13 2.058889 0
8 19 49214.4 0.15 2.060833 0
8 20 49206.2 0.16 2.063333 0
8 21 49191.0 0.14 2.081111 0
8 22 49192.6 0.14 2.083056 0
8 23 49195.8 0.16 2.086944 0
8 24 49201.7 0.16 2.089444 0
8 25 49197.1 0.14 2.092222 0
8 26 49189.7 0.15 2.095278 0
8 27 49176.6 0.15 2.098889 0
8 28 49150.5 0.15 2.101944 0
8 29 49141.8 0.17 2.104167 0
8 30 49146.1 0.18 2.107222 0
8 31 49145.7 0.17 2.110000 0
8 32 49143.7 0.15 2.116389 0
8 33 49145.3 0.14 2.118333 0
9 1 48719.7 3.71 2.210556 0
9 2 49408.6 0.19 2.212500 0
9 3 49411.3 0.16 2.214444 0
9 4 49397.1 0.15 2.217778 0
9 5 49379.4 0.15 2.220833 0
9 6 49357.0 0.18 2.223333 0
9 7 49343.8 0.19 2.228333 0
9 8 49332.0 0.14 2.233333 0
9 9 49336.9 0.17 2.238611 0
9 10 49310.9 0.14 2.240278 0
9 11 49287.7 0.14 2.244722 0
9 12 49274.0 0.23 2.247222 0
9 13 49300.9 0.19 2.250556 0
9 14 49350.6 0.19 2.256389 0
9 15 49323.7 0.19 2.258889 0
9 16 49261.2 0.18 2.263889 0
9 17 49235.0 0.17 2.265278 0
9 18 49223.3 0.17 2.267500 0
9 19 49214.4 0.15 2.269722 0
9 20 49205.5 0.14 2.272222 0
9 21 49198.7 0.13 2.273611 0
9 22 49192.8 0.18 2.275833 0
9 23 49187.2 0.18 2.279167 0
9 24 49176.8 0.22 2.280833 0
9 25 49162.6 0.18 2.283056 0
9 26 49152.3 0.17 2.284444 0
9 27 49151.1 0.17 2.285833 0
9 28 49151.5 0.15 2.287778 0
9 29 49150.7 0.18 2.289444 0
9 30 49149.3 0.17 2.291667 0
9 31 49145.4 0.14 2.293889 0
10 1 49362.1 1.34 2.418333 0
10 2 49453.7 0.15 2.421389 0
10 3 49439.4 0.17 2.423611 0
10 4 49408.7 0.20 2.425556 0
10 5 49416.5 0.19 2.430556 0
10 6 49407.3 0.21 2.435556 0
10 7 49409.7 0.27 2.448056 0
10 8 49396.2 0.30 2.454722 0
10 9 49256.7 0.40 2.459444 0
10 10 49245.9 0.20 2.462778 0
10 11 49275.9 0.15 2.465556 0
10 12 49265.2 0.24 2.469444 0
10 13 49262.6 0.14 2.471667 0
10 14 49232.3 0.18 2.474167 0
10 15 49210.8 0.18 2.490000 0
10 16 49205.2 0.13 2.492778 0
10 17 49209.3 0.14 2.495000 0
10 18 49220.3 0.17 2.500278 0
10 19 49222.3 0.15 2.505000 0
10 20 49218.2 0.13 2.509167 0
10 21 49214.1 0.13 2.511944 0
10 22 49209.3 0.13 2.517222 0
10 23 49208.5 0.14 2.519722 0
10 24 49211.2 0.12 2.521667 0
10 25 49208.8 0.14 2.523333 0
10 26 49203.6 0.24 2.531111 0
10 27 49195.2 0.16 2.533333 0
10 28 49186.5 0.13 2.535278 0
10 29 49175.2 0.13 2.537500 0
10 30 49160.1 0.13 2.539444 0
10 31 49147.5 0.12 2.541111 0
10 32 49143.3 0.14 2.544444 0
10 33 49141.8 0.13 2.546389 0
11 1 49517.1 0.46 2.590556 0
11 2 49505.4 0.14 2.592500 0
11 3 49444.3 0.16 2.595278 0
11 4 49432.1 0.16 2.598611 0
11 5 49419.5 0.15 2.600556 0
11 6 49405.5 0.15 2.602778 0
11 7 49416.0 0.14 2.605278 0
11 8 49389.4 0.29 2.609167 0
11 9 49272.6 0.32 2.613889 0
11 10 49269.0 0.27 2.616389 0
11 11 49326.9 0.15 2.618333 0
11 12 49319.6 0.17 2.621389 0
11 13 49310.4 0.19 2.623333 0
11 14 49280.2 0.16 2.625278 0
11 15 49236.5 0.16 2.627222 0
11 16 49156.7 0.19 2.629167 0
11 17 49168.9 0.15 2.631389 0
11 18 49154.7 0.18 2.635278 0
11 19 49154.9 0.18 2.637500 0
11 20 49199.4 0.14 2.691389 0
11 21 49214.0 0.16 2.694444 0
11 22 49204.0 0.18 2.698611 0
11 23 49186.3 0.18 2.708056 0
11 24 49192.3 0.14 2.710833 0
11 25 49188.1 0.15 2.713333 0
11 26 49185.6 0.16 2.715833 0
11 27 49186.4 0.15 2.717778 0
11 28 49182.9 0.13 2.719444 0
11 29 49176.9 0.15 2.721667 0
11 30 49160.6 0.13 2.723611 0
11 31 49149.3 0.13 2.725556 0
11 32 49144.7 0.15 2.730833 0
11 33 49142.7 0.14 2.732778 0
12 1 49360.2 4.10 2.813611 0
12 2 49455.4 0.33 2.816389 0
12 3 49445.2 0.21 2.820833 0
12 4 49407.4 0.15 2.825278 0
12 5 49372.8 0.16 2.827222 0
12 6 49351.5 0.15 2.828889 0
12 7 49332.8 0.16 2.831111 0
12 8 49324.2 0.16 2.833333 0
12 9 49323.9 0.16 2.835278 0
12 10 49329.2 0.18 2.837500 0
12 11 49331.1 0.26 2.839444 0
12 12 49260.6 0.24 2.842222 0
12 13 49125.4 0.55 2.853056 0
12 14 49147.2 0.36 2.870278 0
12 15 49277.1 0.18 2.872500 0
12 16 49412.3 0.39 2.875278 0
12 17 49366.4 0.45 2.877500 0
12 18 49229.3 0.15 2.879722 0
12 19 49202.6 0.15 2.882222 0
12 20 49194.5 0.15 2.884444 0
12 21 49198.4 0.17 2.887222 0
12 22 49203.0 0.17 2.888889 0
12 23 49209.8 0.19 2.890278 0
12 24 49215.1 0.20 2.891667 0
12 25 49207.4 0.18 2.893056 0
12 26 49195.1 0.22 2.895833 0
12 27 49185.5 0.20 2.897222 0
12 28 49179.6 0.16 2.898611 0
12 29 49173.8 0.16 2.900000 0
12 30 49165.3 0.18 2.901667 0
12 31 49162.2 0.16 2.903333 0
12 32 49156.5 0.18 2.904722 0
12 33 49152.4 0.21 2.906667 0
13 1 43518.8 10.53 2.988056 0
13 2 49044.3 6.32 2.991389 0
13 3 49392.2 0.17 2.994167 0
13 4 49343.7 0.19 2.996111 0
13 5 49316.3 0.16 2.997778 0
13 6 49289.2 0.15 2.999444 0
13 7 49276.6 0.16 3.001111 0
13 8 49269.0 0.16 3.003056 0
13 9 49254.8 0.15 3.005556 0
13 10 49242.7 0.17 3.008889 0
13 11 49236.2 0.18 3.010278 0
13 12 49220.0 0.16 3.014722 0
13 13 49210.5 0.15 3.016667 0
13 14 49210.9 0.17 3.018889 0
13 15 49223.3 0.18 3.021111 0
13 16 49237.4 0.20 3.025000 0
13 17 49234.4 0.16 3.036667 0
13 18 49230.5 0.16 3.038333 0
13 19 49220.8 0.18 3.040000 0
13 20 49209.8 0.21 3.041944 0
13 21 49201.7 0.16 3.045556 0
13 22 49199.7 0.15 3.048333 0
13 23 49201.7 0.15 3.050000 0
13 24 49198.4 0.14 3.051944 0
13 25 49195.7 0.16 3.053333 0
13 26 49190.6 0.16 3.058056 0
13 27 49184.6 0.15 3.060000 0
13 28 49179.4 0.15 3.062500 0
13 29 49172.6 0.18 3.064444 0
13 30 49168.8 0.18 3.066667 0
13 31 49164.1 0.20 3.068889 0
13 32 49159.5 0.20 3.071111 0
13 33 49155.3 0.13 3.072778 0
14 1 44672.7 9.98 3.127222 0
14 2 48971.7 6.19 3.130000 0
14 3 49247.6 0.57 3.132500 0
14 4 49268.5 0.16 3.134444 0
14 5 49281.6 0.15 3.136944 0
14 6 49269.6 0.15 3.139167 0
14 7 49268.8 0.16 3.140000 0
14 8 49223.3 0.17 3.142222 0
14 9 49193.8 0.16 3.145000 0
14 10 49182.3 0.16 3.147500 0
14 11 49176.7 0.16 3.152500 0
14 12 49172.3 0.16 3.154722 0
14 13 49184.8 0.14 3.164167 0
14 14 49197.2 0.14 3.167500 0
14 15 49208.2 0.13 3.169167 0
14 16 49214.1 0.14 3.170833 0
14 17 49214.7 0.14 3.172500 0
14 18 49210.6 0.14 3.174167 0
14 19 49206.6 0.22 3.178611 0
14 20 49202.5 0.16 3.180556 0
14 21 49199.1 0.15 3.183889 0
14 22 49198.3 0.14 3.185833 0
14 23 49195.8 0.14 3.187500 0
14 24 49193.7 0.17 3.188889 0
14 25 49190.9 0.17 3.190278 0
14 26 49188.3 0.18 3.192222 0
14 27 49184.1 0.15 3.194167 0
14 28 49180.0 0.19 3.195833 0
14 29 49176.4 0.14 3.197222 0
14 30 49171.1 0.16 3.198611 0
14 31 49165.6 0.17 3.200278 0
14 32 49162.1 0.12 3.201667 0
14 33 49157.5 0.15 3.203056 0
15 1 49409.9 2.46 3.271667 0
15 2 49451.7 0.16 3.273611 0
15 3 49418.1 0.14 3.275556 0
15 4 49443.2 0.23 3.277222 0
15 5 49388.5 0.26 3.281667 0
15 6 49325.6 0.19 3.283333 0
15 7 49183.8 0.14 3.286111 0
15 8 49106.6 0.16 3.287778 0
15 9 49044.4 0.18 3.289722 0
15 10 49073.8 0.14 3.291111 0
15 11 49115.2 0.13 3.293889 0
15 12 49126.0 0.13 3.297222 0
15 13 49154.4 0.14 3.300000 0
15 14 49167.8 0.14 3.301667 0
15 15 49192.3 0.19 3.304722 0
15 16 49196.3 0.21 3.307222 0
15 17 49198.9 0.18 3.310278 0
15 18 49203.4 0.15 3.313056 0
15 19 49208.2 0.14 3.315278 0
15 20 49205.0 0.13 3.317500 0
15 21 49198.2 0.13 3.319167 0
15 22 49193.1 0.17 3.322778 0
15 23 49191.7 0.13 3.325278 0
15 24 49191.1 0.15 3.326944 0
15 25 49188.5 0.13 3.328611 0
15 26 49187.1 0.13 3.330833 0
15 27 49183.4 0.12 3.332778 0
15 28 49179.9 0.13 3.334722 0
15 29 49176.5 0.13 3.336111 0
15 30 49172.3 0.14 3.338056 0
15 31 49167.1 0.15 3.340000 0
15 32 49161.5 0.17 3.341667 0
15 33 49158.7 0.13 3.343056 0
16 1 46164.5 8.75 3.390833 0
16 2 49445.1 1.58 3.394444 0
16 3 49526.4 0.37 3.396667 0
16 4 49571.2 0.51 3.401667 0
16 5 49513.1 0.41 3.406111 0
16 6 49386.7 0.41 3.409722 0
16 7 49202.9 0.17 3.412778 0
16 8 49048.9 0.24 3.415000 0
16 9 48951.4 0.35 3.416944 0
16 10 48968.1 0.39 3.420556 0
16 11 49008.4 0.21 3.427778 0
16 12 49057.2 0.24 3.429722 0
16 13 49104.0 0.23 3.432222 0
16 14 49163.0 0.21 3.434444 0
16 15 49179.6 0.14 3.436667 0
16 16 49185.4 0.15 3.438611 0
16 17 49190.1 0.16 3.440556 0
16 18 49192.2 0.15 3.442222 0
16 19 49194.4 0.16 3.446111 0
16 20 49196.7 0.17 3.447778 0
16 21 49193.1 0.18 3.449722 0
16 22 49192.4 0.14 3.455000 0
16 23 49191.4 0.14 3.458056 0
16 24 49190.1 0.13 3.460000 0
16 25 49187.8 0.14 3.461667 0
16 26 49185.3 0.15 3.471389 0
16 27 49182.1 0.14 3.473611 0
16 28 49179.0 0.13 3.475278 0
16 29 49176.7 0.15 3.477222 0
16 30 49173.0 0.15 3.479167 0
16 31 49170.6 0.15 3.483333 0
16 32 49164.6 0.13 3.485278 0
16 33 49160.0 0.15 3.486667 0
17 1 49280.2 0.58 3.548889 0
17 2 49408.4 0.27 3.551111 0
17 3 49523.2 0.50 3.552778 0
17 4 49489.2 0.46 3.554444 0
17 5 49350.9 0.24 3.556111 0
17 6 49209.6 0.16 3.563889 0
17 7 49105.4 0.15 3.565556 0
17 8 49050.6 0.18 3.567778 0
17 9 49028.2 0.17 3.569444 0
17 10 49034.3 0.15 3.570833 0
17 11 49065.1 0.14 3.572222 0
17 12 49095.5 0.14 3.574722 0
17 13 49132.2 0.14 3.576944 0
17 14 49157.3 0.13 3.579167 0
17 15 49168.1 0.14 3.581111 0
17 16 49176.4 0.13 3.583333 0
17 17 49181.2 0.13 3.584722 0
17 18 49184.8 0.13 3.586111 0
17 19 49186.7 0.12 3.587778 0
17 20 49186.4 0.13 3.590000 0
17 21 49187.4 0.13 3.591667 0
17 22 49187.2 0.16 3.594722 0
17 23 49185.8 0.16 3.596111 0
17 24 49185.1 0.19 3.598333 0
17 25 49183.3 0.20 3.599722 0
17 26 49182.2 0.16 3.601111 0
17 27 49179.8 0.19 3.603333 0
17 28 49177.6 0.15 3.607500 0
17 29 49176.4 0.14 3.612500 0
17 30 49172.2 0.16 3.615278 0
17 31 49166.3 0.15 3.617222 0
17 32 49161.6 0.19 3.618611 0
17 33 49155.9 0.16 3.620278 0
18 1 49235.2 0.14 3.680556 0
18 2 49264.0 0.17 3.683056 0
18 3 49275.1 0.16 3.684722 0
18 4 49263.1 0.16 3.686389 0
18 5 49208.0 0.14 3.687778 0
18 6 49143.0 0.13 3.689167 0
18 7 49097.8 0.14 3.690833 0
18 8 49073.3 0.15 3.692222 0
18 9 49083.0 0.13 3.693611 0
18 10 49090.8 0.13 3.695000 0
18 11 49111.8 0.13 3.696111 0
18 12 49126.9 0.12 3.697500 0
18 13 49144.8 0.14 3.699167 0
18 14 49159.1 0.14 3.701111 0
18 15 49168.4 0.12 3.702500 0
18 16 49175.3 0.15 3.705000 0
18 17 49180.6 0.15 3.708056 0
18 18 49183.4 0.13 3.715000 0
18 19 49184.7 0.14 3.716111 0
18 20 49184.8 0.16 3.718333 0
18 21 49183.9 0.18 3.719722 0
18 22 49182.5 0.17 3.721389 0
18 23 49181.8 0.15 3.722778 0
18 24 49181.3 0.15 3.725278 0
18 25 49181.0 0.12 3.726111 0
18 26 49179.4 0.16 3.732222 0
18 27 49177.3 0.13 3.733889 0
18 28 49174.5 0.16 3.735278 0
18 29 49171.2 0.16 3.736389 0
18 30 49166.6 0.19 3.738056 0
18 31 49162.9 0.16 3.739722 0
18 32 49127.1 0.22 3.741111 0
18 33 49152.1 0.19 3.743333 0
19 1 49174.1 0.15 3.873611 0
19 2 49178.5 0.14 3.876389 0
19 3 49182.8 0.16 3.877778 0
19 4 49181.2 0.15 3.879444 0
19 5 49169.3 0.15 3.880833 0
19 6 49156.1 0.14 3.882222 0
19 7 49146.0 0.14 3.883889 0
19 8 49140.0 0.16 3.885278 0
19 9 49138.4 0.15 3.886389 0
19 10 49141.6 0.12 3.887778 0
19 11 49149.6 0.12 3.889167 0
19 12 49155.7 0.14 3.890556 0
19 13 49163.2 0.12 3.891667 0
19 14 49168.7 0.16 3.893333 0
19 15 49174.7 0.13 3.894722 0
19 16 49178.5 0.11 3.895833 0
19 17 49179.7 0.14 3.897778 0
19 18 49179.0 0.14 3.901944 0
19 19 49181.6 0.15 3.906667 0
19 20 49181.7 0.13 3.908056 0
19 21 49182.3 0.12 3.909444 0
19 22 49182.1 0.14 3.911389 0
19 23 49181.1 0.16 3.913056 0
19 24 49178.8 0.15 3.915278 0
19 25 49176.3 0.16 3.916667 0
19 26 49174.7 0.13 3.918056 0
19 27 49172.1 0.19 3.919722 0
19 28 49168.9 0.18 3.922500 0
19 29 49165.3 0.17 3.924167 0
19 30 49161.7 0.17 3.925833 0
19 31 49157.1 0.15 3.929167 0
19 32 49153.0 0.16 3.930833 0
19 33 49148.5 0.16 3.932500 0
20 1 49305.9 0.90 3.998056 0
20 2 49223.3 0.34 4.000556 0
20 3 49192.1 0.16 4.003056 0
20 4 49184.7 0.14 4.005556 0
20 5 49183.3 0.20 4.008056 0
20 6 49180.2 0.15 4.009722 0
20 7 49175.7 0.14 4.011667 0
20 8 49172.3 0.16 4.013333 0
20 9 49168.2 0.16 4.015833 0
20 10 49166.3 0.16 4.017500 0
20 11 49167.7 0.19 4.018889 0
20 12 49174.5 0.20 4.021389 0
20 13 49177.7 0.17 4.022778 0
20 14 49178.8 0.19 4.025000 0
20 15 49181.8 0.14 4.028333 0
20 16 49183.3 0.14 4.031111 0
20 17 49184.2 0.14 4.035833 0
20 18 49184.1 0.13 4.037500 0
20 19 49184.0 0.15 4.038889 0
20 20 49183.8 0.14 4.040833 0
20 21 49182.1 0.14 4.044167 0
20 22 49182.3 0.14 4.046667 0
20 23 49181.4 0.13 4.048333 0
20 24 49180.5 0.14 4.049722 0
20 25 49179.3 0.12 4.051111 0
20 26 49177.5 0.12 4.052778 0
20 27 49175.7 0.13 4.055556 0
20 28 49172.0 0.13 4.057500 0
20 29 49169.0 0.12 4.059167 0
20 30 49164.8 0.15 4.061389 0
20 31 49159.2 0.14 4.067222 0
20 32 49152.3 0.14 4.069722 0
20 33 49145.1 0.15 4.071111 0
21 1 44004.8 10.26 4.159167 0
21 2 49139.1 4.32 4.161667 0
21 3 49209.1 0.14 4.163611 0
21 4 49203.8 0.14 4.165556 0
21 5 49196.7 0.15 4.166667 0
21 6 49189.3 0.14 4.168333 0
21 7 49191.0 0.20 4.171111 0
21 8 49184.2 0.15 4.172500 0
21 9 49182.7 0.13 4.174722 0
21 10 49183.2 0.15 4.180556 0
21 11 49182.7 0.16 4.184444 0
21 12 49187.3 0.21 4.185833 0
21 13 49189.4 0.13 4.188889 0
21 14 49187.5 0.15 4.190833 0
21 15 49188.3 0.14 4.191944 0
21 16 49187.6 0.14 4.193333 0
21 17 49187.5 0.11 4.194722 0
21 18 49187.8 0.15 4.197222 0
21 19 49186.9 0.13 4.198611 0
21 20 49186.4 0.14 4.203056 0
21 21 49183.3 0.14 4.205556 0
21 22 49181.4 0.14 4.208056 0
21 23 49180.3 0.13 4.209167 0
21 24 49179.1 0.14 4.210556 0
21 25 49177.8 0.12 4.212222 0
21 26 49176.4 0.15 4.213611 0
21 27 49174.9 0.16 4.215833 0
21 28 49173.2 0.17 4.217222 0
21 29 49169.3 0.17 4.218889 0
21 30 49163.1 0.17 4.220278 0
21 31 49157.9 0.19 4.222500 0
21 32 49151.9 0.22 4.224167 0
21 33 49145.7 0.20 4.225556 0
22 1 49386.5 0.87 4.311944 0
22 2 49254.3 0.15 4.313889 0
22 3 49229.9 0.21 4.316944 0
22 4 49217.3 0.17 4.319444 0
22 5 49210.4 0.19 4.320833 0
22 6 49204.4 0.15 4.322778 0
22 7 49199.1 0.14 4.324167 0
22 8 49196.8 0.15 4.326111 0
22 9 49196.9 0.13 4.327500 0
22 10 49200.0 0.17 4.329167 0
22 11 49204.0 0.21 4.331389 0
22 12 49204.1 0.15 4.333056 0
22 13 49202.0 0.19 4.334167 0
22 14 49199.6 0.18 4.336667 0
22 15 49197.5 0.14 4.339167 0
22 16 49195.5 0.15 4.341111 0
22 17 49195.5 0.18 4.342500 0
22 18 49195.3 0.16 4.343889 0
22 19 49194.4 0.14 4.345278 0
22 20 49192.1 0.13 4.347778 0
